DRUG,CID,TAD,TIME,DV,LESIONNAME,LESIONGROUP,SET
GTX,14,1,1,5.65,Plasma,Plasma,Other
GTX,14,2,2,5.22,Plasma,Plasma,Other
GTX,14,4,4,9.07,Plasma,Plasma,Other
GTX,14,6,6,10.5,Plasma,Plasma,Other
GTX,14,8,8,7.4,Plasma,Plasma,Other
GTX,14,24,24,0.744,Plasma,Plasma,Other
GTX,14,0,144,3.71,Plasma,Plasma,Other
GTX,14,0.5,144.5,8.38,Plasma,Plasma,Other
GTX,14,1,145,6.74,Plasma,Plasma,Other
GTX,14,2,146,12.9,Plasma,Plasma,Other
GTX,14,4,148,10.3,Plasma,Plasma,Other
GTX,14,6,150,11.6,Plasma,Plasma,Other
GTX,14,8,152,11.1,Plasma,Plasma,Other
GTX,14,24,168,5.22,Plasma,Plasma,Other
GTX,15,0,0,0,Plasma,Plasma,Other
GTX,15,0.5,0.5,5.33,Plasma,Plasma,Other
GTX,15,1,1,4.78,Plasma,Plasma,Other
GTX,15,2,2,5.99,Plasma,Plasma,Other
GTX,15,4,4,9.78,Plasma,Plasma,Other
GTX,15,6,6,5.92,Plasma,Plasma,Other
GTX,15,8,8,7.47,Plasma,Plasma,Other
GTX,15,24,24,0.863,Plasma,Plasma,Other
GTX,15,0,144,2.3,Plasma,Plasma,Other
GTX,15,0.5,144.5,17.2,Plasma,Plasma,Other
GTX,15,1,145,16.9,Plasma,Plasma,Other
GTX,15,2,146,19.2,Plasma,Plasma,Other
GTX,15,4,148,19.1,Plasma,Plasma,Other
GTX,15,6,150,16.5,Plasma,Plasma,Other
GTX,15,8,152,14.8,Plasma,Plasma,Other
GTX,15,24,168,2.34,Plasma,Plasma,Other
GTX,16,0,0,0,Plasma,Plasma,Other
GTX,16,0.5,0.5,9.4,Plasma,Plasma,Other
GTX,16,1,1,7.97,Plasma,Plasma,Other
GTX,16,2,2,9.17,Plasma,Plasma,Other
GTX,16,4,4,11.8,Plasma,Plasma,Other
GTX,16,6,6,9.26,Plasma,Plasma,Other
GTX,16,8,8,5.91,Plasma,Plasma,Other
GTX,16,24,24,0.649,Plasma,Plasma,Other
GTX,16,0,144,2.15,Plasma,Plasma,Other
GTX,16,0.5,144.5,10.9,Plasma,Plasma,Other
GTX,16,1,145,9.02,Plasma,Plasma,Other
GTX,16,2,146,12.5,Plasma,Plasma,Other
GTX,16,4,148,11.7,Plasma,Plasma,Other
GTX,16,6,150,12.4,Plasma,Plasma,Other
GTX,16,8,152,13.7,Plasma,Plasma,Other
GTX,16,24,168,2.12,Plasma,Plasma,Other
GTX,17,0,0,0,Plasma,Plasma,Other
GTX,17,0.5,0.5,9.01,Plasma,Plasma,Other
GTX,17,1,1,12.7,Plasma,Plasma,Other
GTX,17,2,2,13.1,Plasma,Plasma,Other
GTX,17,4,4,12.3,Plasma,Plasma,Other
GTX,17,6,6,10.1,Plasma,Plasma,Other
GTX,17,8,8,6.58,Plasma,Plasma,Other
GTX,17,24,24,1.07,Plasma,Plasma,Other
GTX,17,0,144,2.12,Plasma,Plasma,Other
GTX,17,0.5,144.5,12.2,Plasma,Plasma,Other
GTX,17,1,145,15.7,Plasma,Plasma,Other
GTX,17,2,146,15,Plasma,Plasma,Other
GTX,17,4,148,13.9,Plasma,Plasma,Other
GTX,17,6,150,10.8,Plasma,Plasma,Other
GTX,17,8,152,8.44,Plasma,Plasma,Other
GTX,17,24,168,3.84,Plasma,Plasma,Other
GTX,18,0,0,0,Plasma,Plasma,Other
GTX,18,0.5,0.5,1.21,Plasma,Plasma,Other
GTX,18,1,1,2.2,Plasma,Plasma,Other
GTX,18,2,2,4.03,Plasma,Plasma,Other
GTX,18,4,4,3.92,Plasma,Plasma,Other
GTX,18,6,6,1.68,Plasma,Plasma,Other
GTX,18,8,8,0.797,Plasma,Plasma,Other
GTX,18,24,24,0.206,Plasma,Plasma,Other
GTX,18,0,336,0.502,Plasma,Plasma,Other
GTX,18,0.5,336.5,5.55,Plasma,Plasma,Other
GTX,18,1,337,5.68,Plasma,Plasma,Other
GTX,18,2,338,4.14,Plasma,Plasma,Other
GTX,18,4,340,2.41,Plasma,Plasma,Other
GTX,18,6,342,1.17,Plasma,Plasma,Other
GTX,18,8,344,0.551,Plasma,Plasma,Other
GTX,18,24,360,0.509,Plasma,Plasma,Other
GTX,19,0,0,0,Plasma,Plasma,Other
GTX,19,0.5,0.5,1.17,Plasma,Plasma,Other
GTX,19,1,1,1.45,Plasma,Plasma,Other
GTX,19,2,2,1.97,Plasma,Plasma,Other
GTX,19,4,4,3.01,Plasma,Plasma,Other
GTX,19,6,6,1.12,Plasma,Plasma,Other
GTX,19,8,8,0.463,Plasma,Plasma,Other
GTX,19,24,24,0.146,Plasma,Plasma,Other
GTX,19,0,336,0.552,Plasma,Plasma,Other
GTX,19,0.5,336.5,4.68,Plasma,Plasma,Other
GTX,19,1,337,5.01,Plasma,Plasma,Other
GTX,19,2,338,4.64,Plasma,Plasma,Other
GTX,19,4,340,1.94,Plasma,Plasma,Other
GTX,19,6,342,1.09,Plasma,Plasma,Other
GTX,19,8,344,0.594,Plasma,Plasma,Other
GTX,19,24,360,0.609,Plasma,Plasma,Other
GTX,20,0,0,0,Plasma,Plasma,Other
GTX,20,0.5,0.5,0,Plasma,Plasma,Other
GTX,20,1,1,0.985,Plasma,Plasma,Other
GTX,20,2,2,3.17,Plasma,Plasma,Other
GTX,20,4,4,3.18,Plasma,Plasma,Other
GTX,20,6,6,1.59,Plasma,Plasma,Other
GTX,20,8,8,0.894,Plasma,Plasma,Other
GTX,20,24,24,0.115,Plasma,Plasma,Other
GTX,20,0,336,0.382,Plasma,Plasma,Other
GTX,20,0.5,336.5,0.779,Plasma,Plasma,Other
GTX,20,1,337,1.54,Plasma,Plasma,Other
GTX,20,2,338,1.02,Plasma,Plasma,Other
GTX,20,4,340,0.885,Plasma,Plasma,Other
GTX,20,6,342,1.12,Plasma,Plasma,Other
GTX,20,8,344,1.04,Plasma,Plasma,Other
GTX,20,24,360,0.375,Plasma,Plasma,Other
GTX,21,0,0,0,Plasma,Plasma,Other
GTX,21,0.5,0.5,1.3,Plasma,Plasma,Other
GTX,21,1,1,1.19,Plasma,Plasma,Other
GTX,21,2,2,2.14,Plasma,Plasma,Other
GTX,21,4,4,2.87,Plasma,Plasma,Other
GTX,21,6,6,1.4,Plasma,Plasma,Other
GTX,21,8,8,0.724,Plasma,Plasma,Other
GTX,21,24,24,0.253,Plasma,Plasma,Other
GTX,21,0,336,1.34,Plasma,Plasma,Other
GTX,21,0.5,336.5,5.54,Plasma,Plasma,Other
GTX,21,1,337,5.67,Plasma,Plasma,Other
GTX,21,2,338,6.36,Plasma,Plasma,Other
GTX,21,4,340,4.38,Plasma,Plasma,Other
GTX,21,6,342,2.55,Plasma,Plasma,Other
GTX,21,8,344,1.69,Plasma,Plasma,Other
GTX,21,24,360,1.32,Plasma,Plasma,Other
GTX,22,0,0,0,Plasma,Plasma,Other
GTX,22,0.5,0.5,0.5535,Plasma,Plasma,Other
GTX,22,1,1,0.6925,Plasma,Plasma,Other
GTX,22,2,2,0.581,Plasma,Plasma,Other
GTX,22,3,3,0.608,Plasma,Plasma,Other
GTX,22,5,5,1.06,Plasma,Plasma,Other
GTX,22,7,7,0.5845,Plasma,Plasma,Other
GTX,22,24,24,0.1535,Plasma,Plasma,Other
GTX,23,0,0,0,Plasma,Plasma,Other
GTX,23,0.5,0.5,1.95,Plasma,Plasma,Other
GTX,23,1,1,1.71,Plasma,Plasma,Other
GTX,23,2,2,2.435,Plasma,Plasma,Other
GTX,23,3,3,1.98,Plasma,Plasma,Other
GTX,23,5,5,1.22,Plasma,Plasma,Other
GTX,23,7,7,0.627,Plasma,Plasma,Other
GTX,23,24,24,0.1685,Plasma,Plasma,Other
GTX,24,0,0,0,Plasma,Plasma,Other
GTX,24,0.5,0.5,2.22,Plasma,Plasma,Other
GTX,24,1,1,1.875,Plasma,Plasma,Other
GTX,24,2,2,1.67,Plasma,Plasma,Other
GTX,24,3,3,1.785,Plasma,Plasma,Other
GTX,24,5,5,0.655,Plasma,Plasma,Other
GTX,24,7,7,0.399,Plasma,Plasma,Other
GTX,24,24,24,0.087,Plasma,Plasma,Other
GTX,25,0,0,0,Plasma,Plasma,Other
GTX,25,0.5,0.5,1.007,Plasma,Plasma,Other
GTX,25,1,1,1.365,Plasma,Plasma,Other
GTX,25,2,2,1.8,Plasma,Plasma,Other
GTX,25,3,3,1.725,Plasma,Plasma,Other
GTX,25,5,5,1.07,Plasma,Plasma,Other
GTX,25,7,7,0.6585,Plasma,Plasma,Other
GTX,25,24,24,0.133,Plasma,Plasma,Other
GTX,26,0,0,0.001,Plasma,Plasma,Other
GTX,26,0.5,0.5,3.42,Plasma,Plasma,Other
GTX,26,1,1,2.49,Plasma,Plasma,Other
GTX,26,2,2,2.4,Plasma,Plasma,Other
GTX,26,3,3,5.02,Plasma,Plasma,Other
GTX,26,5,5,1.8,Plasma,Plasma,Other
GTX,26,7,7,0.89,Plasma,Plasma,Other
GTX,26,24,24,0.211,Plasma,Plasma,Other
GTX,27,0,0,0.001,Plasma,Plasma,Other
GTX,27,0.5,0.5,2.84,Plasma,Plasma,Other
GTX,27,1,1,3.04,Plasma,Plasma,Other
GTX,27,2,2,3.15,Plasma,Plasma,Other
GTX,27,3,3,3.53,Plasma,Plasma,Other
GTX,27,5,5,1.56,Plasma,Plasma,Other
GTX,27,7,7,0.64,Plasma,Plasma,Other
GTX,27,24,24,0.192,Plasma,Plasma,Other
GTX,28,0,0,0.001,Plasma,Plasma,Other
GTX,28,0.5,0.5,3.07,Plasma,Plasma,Other
GTX,28,1,1,1.67,Plasma,Plasma,Other
GTX,28,2,2,3.64,Plasma,Plasma,Other
GTX,28,3,3,2.6,Plasma,Plasma,Other
GTX,28,5,5,2.01,Plasma,Plasma,Other
GTX,28,7,7,1.05,Plasma,Plasma,Other
GTX,28,24,24,0.199,Plasma,Plasma,Other
mCLB-073,1,0,0,0,Plasma,Plasma,Other
mCLB-073,1,0.5,0.5,2.72,Plasma,Plasma,Other
mCLB-073,1,1,1,3.35,Plasma,Plasma,Other
mCLB-073,1,2,2,5.32,Plasma,Plasma,Other
mCLB-073,1,4,4,6.45,Plasma,Plasma,Other
mCLB-073,1,6,6,4.67,Plasma,Plasma,Other
mCLB-073,1,24,24,0.0995,Plasma,Plasma,Other
mCLB-073,1,0,48,0.161,Plasma,Plasma,Other
mCLB-073,1,0.5,48.5,2.24,Plasma,Plasma,Other
mCLB-073,1,1,49,3.8,Plasma,Plasma,Other
mCLB-073,1,2,50,5.37,Plasma,Plasma,Other
mCLB-073,2,0,0,0,Plasma,Plasma,Other
mCLB-073,2,0.5,0.5,0.733,Plasma,Plasma,Other
mCLB-073,2,1,1,1.05,Plasma,Plasma,Other
mCLB-073,2,2,2,1.58,Plasma,Plasma,Other
mCLB-073,2,4,4,4.87,Plasma,Plasma,Other
mCLB-073,2,6,6,6.26,Plasma,Plasma,Other
mCLB-073,2,24,24,0.315,Plasma,Plasma,Other
mCLB-073,2,0,48,0.202,Plasma,Plasma,Other
mCLB-073,2,0.5,48.5,1.28,Plasma,Plasma,Other
mCLB-073,2,1,49,2.01,Plasma,Plasma,Other
mCLB-073,2,2,50,3.92,Plasma,Plasma,Other
mCLB-073,3,0,0,0,Plasma,Plasma,Other
mCLB-073,3,0.5,0.5,0.696,Plasma,Plasma,Other
mCLB-073,3,1,1,1.1,Plasma,Plasma,Other
mCLB-073,3,2,2,2.05,Plasma,Plasma,Other
mCLB-073,3,4,4,4.86,Plasma,Plasma,Other
mCLB-073,3,6,6,5.13,Plasma,Plasma,Other
mCLB-073,3,24,24,0.43,Plasma,Plasma,Other
mCLB-073,3,0,48,0.493,Plasma,Plasma,Other
mCLB-073,3,0.5,48.5,1.37,Plasma,Plasma,Other
mCLB-073,3,1,49,2.12,Plasma,Plasma,Other
mCLB-073,3,2,50,3.77,Plasma,Plasma,Other
mCLB-073,4,0,0,0,Plasma,Plasma,Other
mCLB-073,4,0.5,0.5,0.748,Plasma,Plasma,Other
mCLB-073,4,1,1,1.32,Plasma,Plasma,Other
mCLB-073,4,2,2,1.6,Plasma,Plasma,Other
mCLB-073,4,4,4,6.56,Plasma,Plasma,Other
mCLB-073,4,6,6,4.68,Plasma,Plasma,Other
mCLB-073,4,24,24,0.184,Plasma,Plasma,Other
mCLB-073,4,0,48,0.169,Plasma,Plasma,Other
mCLB-073,4,0.5,48.5,0.868,Plasma,Plasma,Other
mCLB-073,4,1,49,1.39,Plasma,Plasma,Other
mCLB-073,4,2,50,2.21,Plasma,Plasma,Other
mCLB-073,5,0,0,0,Plasma,Plasma,Other
mCLB-073,5,0.5,0.5,1.21,Plasma,Plasma,Other
mCLB-073,5,1,1,1.81,Plasma,Plasma,Other
mCLB-073,5,2,2,3.04,Plasma,Plasma,Other
mCLB-073,5,4,4,6.9,Plasma,Plasma,Other
mCLB-073,5,6,6,6.47,Plasma,Plasma,Other
mCLB-073,5,24,24,0.395,Plasma,Plasma,Other
mCLB-073,5,0,48,0.286,Plasma,Plasma,Other
mCLB-073,5,0.5,48.5,2.07,Plasma,Plasma,Other
mCLB-073,5,1,49,2.74,Plasma,Plasma,Other
mCLB-073,5,2,50,5.49,Plasma,Plasma,Other
mCLB-073,5,4,52,11.2,Plasma,Plasma,Other
mCLB-073,5,6,54,6.09,Plasma,Plasma,Other
mCLB-073,6,0,0,0,Plasma,Plasma,Other
mCLB-073,6,0.5,0.5,0.705,Plasma,Plasma,Other
mCLB-073,6,1,1,0.986,Plasma,Plasma,Other
mCLB-073,6,2,2,1.58,Plasma,Plasma,Other
mCLB-073,6,4,4,3.71,Plasma,Plasma,Other
mCLB-073,6,6,6,4.03,Plasma,Plasma,Other
mCLB-073,6,24,24,0.65,Plasma,Plasma,Other
mCLB-073,6,0,48,0.665,Plasma,Plasma,Other
mCLB-073,6,0.5,48.5,1.53,Plasma,Plasma,Other
mCLB-073,6,1,49,1.97,Plasma,Plasma,Other
mCLB-073,6,2,50,2.51,Plasma,Plasma,Other
mCLB-073,6,4,52,5.83,Plasma,Plasma,Other
mCLB-073,6,6,54,7.73,Plasma,Plasma,Other
mCLB-073,7,0,0,0,Plasma,Plasma,Other
mCLB-073,7,0.5,0.5,0.667,Plasma,Plasma,Other
mCLB-073,7,1,1,1.56,Plasma,Plasma,Other
mCLB-073,7,2,2,2.14,Plasma,Plasma,Other
mCLB-073,7,4,4,7.24,Plasma,Plasma,Other
mCLB-073,7,6,6,6.48,Plasma,Plasma,Other
mCLB-073,7,24,24,0.256,Plasma,Plasma,Other
mCLB-073,7,0,48,0.278,Plasma,Plasma,Other
mCLB-073,7,0.5,48.5,1.13,Plasma,Plasma,Other
mCLB-073,7,1,49,1.53,Plasma,Plasma,Other
mCLB-073,7,2,50,3.09,Plasma,Plasma,Other
mCLB-073,7,4,52,5.55,Plasma,Plasma,Other
mCLB-073,7,6,54,5.15,Plasma,Plasma,Other
mCLB-073,8,0,0,0,Plasma,Plasma,Other
mCLB-073,8,0.5,0.5,2.04,Plasma,Plasma,Other
mCLB-073,8,1,1,1.59,Plasma,Plasma,Other
mCLB-073,8,2,2,4.94,Plasma,Plasma,Other
mCLB-073,8,4,4,8.59,Plasma,Plasma,Other
mCLB-073,8,6,6,6.19,Plasma,Plasma,Other
mCLB-073,8,24,24,0.368,Plasma,Plasma,Other
mCLB-073,8,0,48,0.419,Plasma,Plasma,Other
mCLB-073,8,0.5,48.5,4.89,Plasma,Plasma,Other
mCLB-073,8,1,49,5.9,Plasma,Plasma,Other
mCLB-073,8,2,50,6.59,Plasma,Plasma,Other
mCLB-073,8,4,52,8.4,Plasma,Plasma,Other
mCLB-073,8,6,54,6.43,Plasma,Plasma,Other
mCLB-073,9,0,0,0,Plasma,Plasma,Other
mCLB-073,9,0.5,0.5,3.38,Plasma,Plasma,Other
mCLB-073,9,1,1,3.94,Plasma,Plasma,Other
mCLB-073,9,2,2,4.79,Plasma,Plasma,Other
mCLB-073,9,4,4,6.86,Plasma,Plasma,Other
mCLB-073,9,6,6,5.72,Plasma,Plasma,Other
mCLB-073,9,24,24,0.266,Plasma,Plasma,Other
mCLB-073,9,0,48,0.244,Plasma,Plasma,Other
mCLB-073,9,0.5,48.5,1.68,Plasma,Plasma,Other
mCLB-073,9,1,49,2.63,Plasma,Plasma,Other
mCLB-073,9,2,50,4.51,Plasma,Plasma,Other
mCLB-073,9,4,52,7.36,Plasma,Plasma,Other
mCLB-073,9,6,54,5.19,Plasma,Plasma,Other
mCLB-073,9,24,72,0.19,Plasma,Plasma,Other
mCLB-073,10,0,0,0,Plasma,Plasma,Other
mCLB-073,10,0.5,0.5,0.511,Plasma,Plasma,Other
mCLB-073,10,1,1,0.696,Plasma,Plasma,Other
mCLB-073,10,2,2,1.17,Plasma,Plasma,Other
mCLB-073,10,4,4,3.59,Plasma,Plasma,Other
mCLB-073,10,6,6,5.83,Plasma,Plasma,Other
mCLB-073,10,24,24,0.594,Plasma,Plasma,Other
mCLB-073,10,0,48,0.763,Plasma,Plasma,Other
mCLB-073,10,0.5,48.5,1.59,Plasma,Plasma,Other
mCLB-073,10,1,49,1.9,Plasma,Plasma,Other
mCLB-073,10,2,50,2.78,Plasma,Plasma,Other
mCLB-073,10,4,52,4.87,Plasma,Plasma,Other
mCLB-073,10,6,54,4.71,Plasma,Plasma,Other
mCLB-073,10,24,72,0.996,Plasma,Plasma,Other
mCLB-073,11,0,0,0,Plasma,Plasma,Other
mCLB-073,11,0.5,0.5,0.911,Plasma,Plasma,Other
mCLB-073,11,1,1,3.29,Plasma,Plasma,Other
mCLB-073,11,2,2,2.56,Plasma,Plasma,Other
mCLB-073,11,4,4,5.07,Plasma,Plasma,Other
mCLB-073,11,6,6,5.91,Plasma,Plasma,Other
mCLB-073,11,24,24,0.368,Plasma,Plasma,Other
mCLB-073,11,0,48,0.375,Plasma,Plasma,Other
mCLB-073,11,0.5,48.5,1.72,Plasma,Plasma,Other
mCLB-073,11,1,49,2.59,Plasma,Plasma,Other
mCLB-073,11,2,50,3.44,Plasma,Plasma,Other
mCLB-073,11,4,52,4.78,Plasma,Plasma,Other
mCLB-073,11,6,54,5.62,Plasma,Plasma,Other
mCLB-073,11,24,72,0.468,Plasma,Plasma,Other
mCLB-073,12,0,0,0,Plasma,Plasma,Other
mCLB-073,12,0.5,0.5,3.28,Plasma,Plasma,Other
mCLB-073,12,1,1,4.12,Plasma,Plasma,Other
mCLB-073,12,2,2,7.06,Plasma,Plasma,Other
mCLB-073,12,4,4,5.99,Plasma,Plasma,Other
mCLB-073,12,6,6,5.43,Plasma,Plasma,Other
mCLB-073,12,24,24,0.656,Plasma,Plasma,Other
mCLB-073,12,0,48,0.541,Plasma,Plasma,Other
mCLB-073,12,0.5,48.5,3.44,Plasma,Plasma,Other
mCLB-073,12,1,49,6.49,Plasma,Plasma,Other
mCLB-073,12,2,50,8.26,Plasma,Plasma,Other
mCLB-073,12,4,52,6.3,Plasma,Plasma,Other
mCLB-073,12,6,54,6.34,Plasma,Plasma,Other
mCLB-073,12,24,72,0.607,Plasma,Plasma,Other
mCLB-073,13,0,0,0,Plasma,Plasma,Other
mCLB-073,13,0.5,0.5,2.04,Plasma,Plasma,Other
mCLB-073,13,1,1,2.63,Plasma,Plasma,Other
mCLB-073,13,2,2,3.28,Plasma,Plasma,Other
mCLB-073,13,3,3,3.96,Plasma,Plasma,Other
mCLB-073,13,5,5,4.43,Plasma,Plasma,Other
mCLB-073,13,7,7,5.15,Plasma,Plasma,Other
mCLB-073,13,24,24,0.669,Plasma,Plasma,Other
mCLB-073,13,0,72,0.126,Plasma,Plasma,Other
mCLB-073,13,0.5,72.5,0.838,Plasma,Plasma,Other
mCLB-073,13,1,73,0.874,Plasma,Plasma,Other
mCLB-073,13,2,74,1.31,Plasma,Plasma,Other
mCLB-073,13,3,75,1.54,Plasma,Plasma,Other
mCLB-073,13,5,77,1.97,Plasma,Plasma,Other
mCLB-073,13,7,79,2.57,Plasma,Plasma,Other
mCLB-073,13,24,96,2.29,Plasma,Plasma,Other
mCLB-073,14,0,0,0,Plasma,Plasma,Other
mCLB-073,14,0.5,0.5,0.718,Plasma,Plasma,Other
mCLB-073,14,1,1,1.05,Plasma,Plasma,Other
mCLB-073,14,2,2,1.76,Plasma,Plasma,Other
mCLB-073,14,3,3,2.34,Plasma,Plasma,Other
mCLB-073,14,5,5,4.19,Plasma,Plasma,Other
mCLB-073,14,7,7,6,Plasma,Plasma,Other
mCLB-073,14,24,24,0.519,Plasma,Plasma,Other
mCLB-073,14,0,72,0.316,Plasma,Plasma,Other
mCLB-073,14,0.5,72.5,1.66,Plasma,Plasma,Other
mCLB-073,14,1,73,2.15,Plasma,Plasma,Other
mCLB-073,14,2,74,2.85,Plasma,Plasma,Other
mCLB-073,14,3,75,4.64,Plasma,Plasma,Other
mCLB-073,14,5,77,4.93,Plasma,Plasma,Other
mCLB-073,14,7,79,5.01,Plasma,Plasma,Other
mCLB-073,14,24,96,0.486,Plasma,Plasma,Other
